image_id,klass,source,source_url,orig_path,orig_filename,width,height,added_at,phash,cropped_path,crop_method,crop_info
db74bd33648f96a1647dde81456d6ac16cddfb98,porter,bing,,data/raw/bing/porter/porter_beer_amber_brown_pub_draft_-bottle_-can_-logo/000017.jpg,000017.jpg,1700,740,2025-10-04T18:32:56Z,b8b7465a720da719,data/smart_cropped/db74bd33648f96a1647dde81456d6ac16cddfb98.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""bottle"", ""score"": 0.9959213733673096, ""box"": [533, 22, 809, 740]}"
e9b6cb5188412011b138903d23cf01b89e59fbd6,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000026.jpg,000026.jpg,626,626,2025-10-04T18:34:14Z,ad915c662e72b1c9,data/smart_cropped/e9b6cb5188412011b138903d23cf01b89e59fbd6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992330074310303, ""box"": [174, 68, 440, 626]}"
1efa216c86e22faee5e6483b6d8f2f6bcd6109d3,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000033.jpg,000033.jpg,1068,1690,2025-10-04T18:34:14Z,edc7929c13bc6483,data/smart_cropped/1efa216c86e22faee5e6483b6d8f2f6bcd6109d3.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9967138767242432, ""box"": [143, 102, 897, 1487]}"
22a50328cd957bb299cc0b40a28a9fb8b37d3946,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000027.jpg,000027.jpg,800,800,2025-10-04T18:34:14Z,e499963669ce3364,data/smart_cropped/22a50328cd957bb299cc0b40a28a9fb8b37d3946.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9895526766777039, ""box"": [139, 0, 661, 800]}"
fee3dd3ba4119955dccd94d9ebcec9b6457c27b3,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000019.jpg,000019.jpg,626,626,2025-10-04T18:34:14Z,f878dc0979f22307,data/smart_cropped/fee3dd3ba4119955dccd94d9ebcec9b6457c27b3.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9908484220504761, ""box"": [173, 0, 454, 626]}"
7d1c639ccc8357fcb03f8a20fc0a953eea3635c0,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000031.jpg,000031.jpg,1000,900,2025-10-04T18:34:14Z,e6b30cc92665e333,data/smart_cropped/7d1c639ccc8357fcb03f8a20fc0a953eea3635c0.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9987768530845642, ""box"": [274, 15, 724, 900]}"
9e52575dae283c5be25cfe858cc4e896779125e4,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000025.jpg,000025.jpg,626,626,2025-10-04T18:34:14Z,9bd1962592f7261a,data/smart_cropped/9e52575dae283c5be25cfe858cc4e896779125e4.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9979583024978638, ""box"": [152, 26, 478, 626]}"
f16f3456755098582faedf4971b8c5d5cfba48ea,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000024.jpg,000024.jpg,626,626,2025-10-04T18:34:14Z,8c93316d636666ce,data/smart_cropped/f16f3456755098582faedf4971b8c5d5cfba48ea.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.8970110416412354, ""box"": [132, 8, 496, 619]}"
0c2ad3d5541da363c5c58aa95fa6b6b3ae7a735f,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000030.jpg,000030.jpg,1600,1530,2025-10-04T18:34:14Z,b3f30ccc349959a6,data/smart_cropped/0c2ad3d5541da363c5c58aa95fa6b6b3ae7a735f.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9053799510002136, ""box"": [403, 109, 1199, 1524]}"
844d1d4e933338299244f37f1a07660fb52711ce,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000034.jpg,000034.jpg,1067,1690,2025-10-04T18:34:14Z,ce663131c74cdc33,data/smart_cropped/844d1d4e933338299244f37f1a07660fb52711ce.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9935649037361145, ""box"": [223, 428, 836, 1586]}"
1c65bd522eeb44ee919a6102cbdbcd39c78e418f,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000020.jpg,000020.jpg,600,900,2025-10-04T18:34:14Z,d3c52aaa3dbce061,data/smart_cropped/1c65bd522eeb44ee919a6102cbdbcd39c78e418f.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}"
4d2bc80e015551fe0e785774dbd4f3fc09cd56cd,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000008.jpg,000008.jpg,800,534,2025-10-04T18:34:14Z,d2462c3b31e943f6,data/smart_cropped/4d2bc80e015551fe0e785774dbd4f3fc09cd56cd.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.8249768614768982, ""box"": [390, 0, 678, 534]}"
1fbd66c82b147ad8d04649e912b9b5ab619b1c5b,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000009.jpg,000009.jpg,626,626,2025-10-04T18:34:14Z,d88cfd4d85e46b0a,data/smart_cropped/1fbd66c82b147ad8d04649e912b9b5ab619b1c5b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9939765930175781, ""box"": [152, 48, 483, 626]}"
7158599f9db293d33f3d71c57b117d7cb7ff812a,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000035.jpg,000035.jpg,1067,1690,2025-10-04T18:34:14Z,afefc0f0189312bc,data/smart_cropped/7158599f9db293d33f3d71c57b117d7cb7ff812a.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 311, 1067, 1378]}"
93952a6a58b1f97e4c76814cbc8c892a96b4d071,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000023.jpg,000023.jpg,626,626,2025-10-04T18:34:14Z,9b1af255b0e323b2,data/smart_cropped/93952a6a58b1f97e4c76814cbc8c892a96b4d071.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.997886598110199, ""box"": [152, 53, 464, 626]}"
273e6fb7415be55425cef8679b288fc7ecb04d0f,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000037.jpg,000037.jpg,1067,1690,2025-10-04T18:34:14Z,afedd0d01bc310bc,data/smart_cropped/273e6fb7415be55425cef8679b288fc7ecb04d0f.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 311, 1067, 1378]}"
ca726aba57e90ee9944e09a0b21fd56ad86d94ad,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000036.jpg,000036.jpg,1600,1157,2025-10-04T18:34:14Z,9266ad58631f68d9,data/smart_cropped/ca726aba57e90ee9944e09a0b21fd56ad86d94ad.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.8873307108879089, ""box"": [831, 0, 1378, 950]}"
c902d56e3bcd4b1131beb4bf2444d97ff4fa85d2,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000022.jpg,000022.jpg,1000,1078,2025-10-04T18:34:14Z,e99914d633e324cd,data/smart_cropped/c902d56e3bcd4b1131beb4bf2444d97ff4fa85d2.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 39, 1000, 1039]}"
963bddf5414c42f8928ec5d65a67a59e2a153d04,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000045.jpg,000045.jpg,1600,1157,2025-10-04T18:34:14Z,92a54d52edc86b4e,data/smart_cropped/963bddf5414c42f8928ec5d65a67a59e2a153d04.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9685648083686829, ""box"": [808, 0, 1442, 1157]}"
3a3363819f6b2f805f271d82b76aeeaba55adb15,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000051.jpg,000051.jpg,1500,1500,2025-10-04T18:34:14Z,b0999bc7cd64cc64,data/smart_cropped/3a3363819f6b2f805f271d82b76aeeaba55adb15.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9693966507911682, ""box"": [285, 0, 1203, 1500]}"
6331654ae6c0868cd314f7c0e18685341b286172,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000050.jpg,000050.jpg,1600,1290,2025-10-04T18:34:14Z,9e9e63c3f8618703,data/smart_cropped/6331654ae6c0868cd314f7c0e18685341b286172.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9720654487609863, ""box"": [89, 22, 728, 1199]}"
200cfab7fa280162df9641ae30d2d612d6f27836,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000044.jpg,000044.jpg,601,900,2025-10-04T18:34:14Z,c9d0363a39692ced,data/smart_cropped/200cfab7fa280162df9641ae30d2d612d6f27836.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.940592885017395, ""box"": [210, 0, 552, 698]}"
78d200cf1c4374ca1ea5516cd0bcbf57c07625e2,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000052.jpg,000052.jpg,800,800,2025-10-04T18:34:14Z,e6992667993661cc,data/smart_cropped/78d200cf1c4374ca1ea5516cd0bcbf57c07625e2.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9988442659378052, ""box"": [196, 0, 627, 800]}"
aebd6a2d87dd507e2e181dbef31035ecd8f46814,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000046.jpg,000046.jpg,1125,1690,2025-10-04T18:34:14Z,e4ce1f9173a4468e,data/smart_cropped/aebd6a2d87dd507e2e181dbef31035ecd8f46814.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9988786578178406, ""box"": [225, 241, 1047, 1480]}"
0eaab4483a6c1d7fcf74d2b4aaf6b1ebe02482ec,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000047.jpg,000047.jpg,1402,1402,2025-10-04T18:34:14Z,d3642d9ae8d32659,data/smart_cropped/0eaab4483a6c1d7fcf74d2b4aaf6b1ebe02482ec.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""bottle"", ""score"": 0.9986969828605652, ""box"": [213, 108, 728, 1358]}"
5b939ea563dfaec0e73c8cd1b19d7a9d89461098,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000053.jpg,000053.jpg,600,600,2025-10-04T18:34:14Z,e54ccfd39b329230,data/smart_cropped/5b939ea563dfaec0e73c8cd1b19d7a9d89461098.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.7241277098655701, ""box"": [98, 0, 491, 600]}"
88d14c7f3ea7649532cdd59157581ab80455669a,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000043.jpg,000043.jpg,1600,1157,2025-10-04T18:34:14Z,8595b29f6db052a3,data/smart_cropped/88d14c7f3ea7649532cdd59157581ab80455669a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.8388570547103882, ""box"": [849, 227, 1319, 1039]}"
bed1ca8614e6be31515429881f31b1d141db04c5,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000042.jpg,000042.jpg,750,750,2025-10-04T18:34:14Z,e499ce365933b264,data/smart_cropped/bed1ca8614e6be31515429881f31b1d141db04c5.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.99072265625, ""box"": [120, 0, 629, 747]}"
b581eb28d316d9ba7487f68ed9e6f8b0a8d1b51b,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000056.jpg,000056.jpg,981,939,2025-10-04T18:34:14Z,e418cbe7389a23d9,data/smart_cropped/b581eb28d316d9ba7487f68ed9e6f8b0a8d1b51b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.8845715522766113, ""box"": [195, 0, 793, 939]}"
7a2292bb39aa8d0385b8e3173f860efe810383f2,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000054.jpg,000054.jpg,800,800,2025-10-04T18:34:14Z,93936c76334ccc33,data/smart_cropped/7a2292bb39aa8d0385b8e3173f860efe810383f2.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""umbrella"", ""score"": 0.9912342429161072, ""box"": [54, 10, 744, 705]}"
57c1ae1d240d52f87c08f309a4c28bb332b1348e,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000055.jpg,000055.jpg,1067,1690,2025-10-04T18:34:14Z,dbdd2a0a3d3ce061,data/smart_cropped/57c1ae1d240d52f87c08f309a4c28bb332b1348e.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 311, 1067, 1378]}"
01e8b7e14e2296635135042f923f6216704d6538,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000041.jpg,000041.jpg,856,1390,2025-10-04T18:34:14Z,e6a5189f72e17087,data/smart_cropped/01e8b7e14e2296635135042f923f6216704d6538.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9879155158996582, ""box"": [199, 120, 689, 1287]}"
9248908458ece67c592af63cac43b4e2139c1785,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000058.jpg,000058.jpg,600,900,2025-10-04T18:34:14Z,af6dd0941b13383d,data/smart_cropped/9248908458ece67c592af63cac43b4e2139c1785.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9659004807472229, ""box"": [34, 0, 557, 900]}"
a1b9980532116054868ab7af3a97bcd09158b8a6,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000059.jpg,000059.jpg,1600,1690,2025-10-04T18:34:14Z,93936c2a33a1ccd7,data/smart_cropped/a1b9980532116054868ab7af3a97bcd09158b8a6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""umbrella"", ""score"": 0.9704501628875732, ""box"": [85, 0, 1516, 1690]}"
ba0dd6823ca0845864a4775207227ab21737a857,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000061.jpg,000061.jpg,600,900,2025-10-04T18:34:14Z,aa9a5715607866e7,data/smart_cropped/ba0dd6823ca0845864a4775207227ab21737a857.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.998045802116394, ""box"": [66, 30, 543, 872]}"
d35afc5ac50115e2c6392dcbd66fdd654f656d2a,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000048.jpg,000048.jpg,800,565,2025-10-04T18:34:14Z,edd2919126b3cc63,data/smart_cropped/d35afc5ac50115e2c6392dcbd66fdd654f656d2a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9574074745178223, ""box"": [359, 16, 701, 565]}"
d4f91afb6dda411978d44a690ea47d91004fba53,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000060.jpg,000060.jpg,601,900,2025-10-04T18:34:14Z,89d23732316dcccd,data/smart_cropped/d4f91afb6dda411978d44a690ea47d91004fba53.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9677579402923584, ""box"": [210, 0, 553, 700]}"
6ac5fa44e76f210121553b684296116d55a573f8,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000007.jpg,000007.jpg,626,626,2025-10-04T18:34:14Z,aa7c463473d4754c,data/smart_cropped/6ac5fa44e76f210121553b684296116d55a573f8.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.99831223487854, ""box"": [158, 105, 468, 622]}"
dbd0f5ad14c97de897ee1324e03e1a695bb91909,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000013.jpg,000013.jpg,1100,1100,2025-10-04T18:34:14Z,e44d93929a8e9b3c,data/smart_cropped/dbd0f5ad14c97de897ee1324e03e1a695bb91909.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.995795726776123, ""box"": [210, 0, 881, 1100]}"
f039fccf324afd70d18fc969059389fff9c1eada,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000012.jpg,000012.jpg,626,626,2025-10-04T18:34:14Z,f1f125e16d1e3292,data/smart_cropped/f039fccf324afd70d18fc969059389fff9c1eada.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9974818825721741, ""box"": [134, 45, 491, 616]}"
0a13f29aedbca46f623af62b4954c4e976cd1a5a,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000010.jpg,000010.jpg,626,626,2025-10-04T18:34:14Z,895b76579782089f,data/smart_cropped/0a13f29aedbca46f623af62b4954c4e976cd1a5a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9989369511604309, ""box"": [156, 79, 472, 626]}"
3694d2ff58b835c4f4966f40c3362a9c4ca70c4e,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000011.jpg,000011.jpg,626,626,2025-10-04T18:34:14Z,9df9244a47374aca,data/smart_cropped/3694d2ff58b835c4f4966f40c3362a9c4ca70c4e.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9876015782356262, ""box"": [149, 64, 476, 621]}"
bb5f4fc648ce3b3a0187e4785ccce7ff68ec9b3d,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000039.jpg,000039.jpg,601,900,2025-10-04T18:34:14Z,e5cb9ab28c68e32c,data/smart_cropped/bb5f4fc648ce3b3a0187e4785ccce7ff68ec9b3d.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 149, 601, 750]}"
ed66c7b832f6141c65a2f5b124ba4453531f7a1c,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000015.jpg,000015.jpg,598,598,2025-10-04T18:34:14Z,b3339989cc66cc66,data/smart_cropped/ed66c7b832f6141c65a2f5b124ba4453531f7a1c.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992715716362, ""box"": [180, 19, 413, 577]}"
9726be218d9a91a7932621051fe49a39d1b7ef36,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000001.jpg,000001.jpg,1000,1000,2025-10-04T18:34:14Z,c797d0242dc99cb6,data/smart_cropped/9726be218d9a91a7932621051fe49a39d1b7ef36.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9990124702453613, ""box"": [147, 98, 590, 868]}"
977e507a52b1bdb98d1a75222769aa1c2ea1cf08,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000014.jpg,000014.jpg,626,626,2025-10-04T18:34:14Z,fc4c6b5103f632a5,data/smart_cropped/977e507a52b1bdb98d1a75222769aa1c2ea1cf08.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9966984391212463, ""box"": [158, 12, 481, 626]}"
42f66813a2d99d03b607fddca3a08dc08ea60b10,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000002.jpg,000002.jpg,1195,1195,2025-10-04T18:34:14Z,861bb859a1e719b6,data/smart_cropped/42f66813a2d99d03b607fddca3a08dc08ea60b10.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9493927955627441, ""box"": [240, 46, 956, 1191]}"
aac173cb623b7d58f3f3733014a0c2b87300f538,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000016.jpg,000016.jpg,626,626,2025-10-04T18:34:14Z,99a9e86c164b61b7,data/smart_cropped/aac173cb623b7d58f3f3733014a0c2b87300f538.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9972320199012756, ""box"": [131, 18, 496, 626]}"
e74e018b67e5379fac23e843a372ca54991419bc,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000017.jpg,000017.jpg,626,626,2025-10-04T18:34:14Z,ebdba564c4e6248c,data/smart_cropped/e74e018b67e5379fac23e843a372ca54991419bc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.8301757574081421, ""box"": [130, 23, 498, 626]}"
a833d3c88303098aa49cba19b4f996d5fce89447,sour,bing,,data/raw/bing/sour/sour_beer_bright_color_in_tulip_glass_-bottle_-can_-logo_-mockup/000003.jpg,000003.jpg,866,1390,2025-10-04T18:34:14Z,f1b95486468f588f,data/smart_cropped/a833d3c88303098aa49cba19b4f996d5fce89447.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.8719221949577332, ""box"": [94, 0, 760, 1329]}"
09e743d34c0f7a81814372fe86a90b327ed030c5,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000026.jpg,000026.jpg,866,1390,2025-10-04T18:35:52Z,bd141a6a74bf109d,data/smart_cropped/09e743d34c0f7a81814372fe86a90b327ed030c5.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9988271594047546, ""box"": [277, 232, 866, 1336]}"
ee8a3a431e0b23f2cc06c712eaee6fd01c771e07,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000032.jpg,000032.jpg,708,900,2025-10-04T18:35:52Z,b1404e87cc3f713e,data/smart_cropped/ee8a3a431e0b23f2cc06c712eaee6fd01c771e07.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9139894247055054, ""box"": [43, 19, 554, 848]}"
9c3c32f69f981ad84736b0ed6f9de8d2b0456edf,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000033.jpg,000033.jpg,1300,954,2025-10-04T18:35:52Z,a3e859bb72814fc8,data/smart_cropped/9c3c32f69f981ad84736b0ed6f9de8d2b0456edf.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [173, 0, 1127, 954]}"
29fc793e8023d6135cbd26e2e57d4c61941b865b,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000019.jpg,000019.jpg,3840,2880,2025-10-04T18:35:52Z,8208ccf6dd3b23c7,data/smart_cropped/29fc793e8023d6135cbd26e2e57d4c61941b865b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9614660739898682, ""box"": [1363, 1138, 2514, 2621]}"
725721b0c11f2a3f16dbeaab560ae53ea3d3deb2,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000031.jpg,000031.jpg,1000,1000,2025-10-04T18:35:52Z,911ba910bd1c96bf,data/smart_cropped/725721b0c11f2a3f16dbeaab560ae53ea3d3deb2.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 0, 1000, 1000]}"
ab1a927cbbaa0e947e47c799e89a29829db9f1c6,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000025.jpg,000025.jpg,1300,1390,2025-10-04T18:35:52Z,c767fa9c689c0cb0,data/smart_cropped/ab1a927cbbaa0e947e47c799e89a29829db9f1c6.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 45, 1300, 1345]}"
9be63337eec88fda4cac9f1aa7a3df8b447668cc,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000030.jpg,000030.jpg,800,513,2025-10-04T18:35:52Z,86ceb1b1d015b7d2,data/smart_cropped/9be63337eec88fda4cac9f1aa7a3df8b447668cc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""bowl"", ""score"": 0.9298236966133118, ""box"": [0, 0, 366, 513]}"
41ae1b155eba68d0236e7059f4490c3a752e7575,sour,bing,,data/raw/bing/sour/fruited_sour_raspberry_cherry_teku_glass_-bottle_-can_-logo/000018.jpg,000018.jpg,1300,859,2025-10-04T18:35:52Z,c13b3ec59b926925,data/smart_cropped/41ae1b155eba68d0236e7059f4490c3a752e7575.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""bowl"", ""score"": 0.9937748908996582, ""box"": [0, 231, 1300, 848]}"
